from_stop_id,to_stop_id,transfer_type,min_transfer_time
NE475,NE350,2,300
NE475,NE470,2,300
NE475,NE485,2,300
NE480,NE460,2,300
NE480,NE465,2,300
NE480,NE470,2,300
NE480,NE485,2,300
NE480,NE505,2,300
NE485,NE470,2,300
NE485,NE475,2,300
NE485,NE480,2,300
NE485,NE505,2,300
NE487,NE495,2,300
NE487,NE500,2,300
NE490,NE495,2,300
NE495,NE487,2,300
NE495,NE490,2,300
NE500,NE487,2,300
NE500,NE505,2,300
NE505,NE480,2,300
NE505,NE485,2,300
NE505,NE500,2,300
NE510,NE515,2,300
NE515,NE510,2,300
NE515,NE535,2,300
NE515,NE540,2,300
NE520,NE230,2,300
NE520,NE240,2,300
NE520,NE250,2,300
NE520,NE260,2,300
NE520,NE270,2,300
NE520,NE530,2,300
NE520,NF010,2,300
NE525,NE530,2,300
NE525,NE575,2,300
NE525,NE580,2,300
NE530,NE520,2,300
NE530,NE525,2,300
NE530,NE575,2,300
NE530,NE580,2,300
NE535,NE515,2,300
NE535,NE540,2,300
NE535,NE565,2,300
NE535,NE570,2,300
NE540,NE515,2,300
NE540,NE535,2,300
NE540,NE565,2,300
NE540,NE570,2,300
NE545,NE550,2,300
NE550,NE545,2,300
NE555,NE560,2,300
NE560,NE555,2,300
NE565,NE535,2,300
NE565,NE540,2,300
NE565,NE570,2,300
NE570,NE535,2,300
NE570,NE540,2,300
NE570,NE565,2,300
NE575,NE525,2,300
NE575,NE530,2,300
NE575,NE580,2,300
NE580,NE525,2,300
NE580,NE530,2,300
NE580,NE575,2,300
NE580,SB100,2,300
NE580,SB110,2,300
NF010,NE220,2,300
NF010,NE230,2,300
NF010,NE240,2,300
NF010,NE250,2,300
NF010,NE260,2,300
NF010,NE270,2,300
NF010,NE520,2,300
NF020,NF030,2,300
NF030,NF020,2,300
NF040,NF050,2,300
NF050,NF040,2,300
NF050,NF090,2,300
NF050,NF200,2,300
NF060,NF070,2,300
NF070,NF060,2,300
NF070,NF080,2,300
NF080,NF070,2,300
NF080,NF090,2,300
NF080,NF140,2,300
NF080,NF200,2,300
NF090,NF050,2,300
NF090,NF080,2,300
NF090,NF140,2,300
NF090,NF200,2,300
NF140,NF080,2,300
NF140,NF090,2,300
NF140,NF200,2,300
NF200,NF050,2,300
NF200,NF080,2,300
NF200,NF090,2,300
NF200,NF140,2,300
NF210,NF220,2,300
NF210,NF230,2,300
NF210,NF240,2,300
NF220,NF210,2,300
NF220,NF230,2,300
NF220,NF240,2,300
NF230,NF210,2,300
NF230,NF220,2,300
NF230,NF240,2,300
NF240,NF210,2,300
NF240,NF220,2,300
NF240,NF230,2,300
NF275,NB420,2,300
NF275,NF280,2,300
NF280,NB440,2,300
NF280,NB450,2,300
NF280,NB460,2,300
NF280,NF275,2,300
NF280,NF295,2,300
NF280,NF300,2,300
NF280,NF310,2,300
NF295,NB420,2,300
NF295,NB430,2,300
NF295,NB440,2,300
NF295,NB450,2,300
NF295,NB460,2,300
NF295,NF280,2,300
NF295,NF310,2,300
NF300,NF280,2,300
NF300,NF310,2,300
NF310,NB460,2,300
NF310,NF280,2,300
NF310,NF295,2,300
NF310,NF300,2,300
NF330,NF340,2,300
NF340,NF330,2,300
NF350,NF360,2,300
NF360,NF350,2,300
NF370,NF380,2,300
NF380,NF370,2,300
NF390,NF400,2,300
NF400,NF390,2,300
NF410,NF420,2,300
NF410,SA110,2,300
NF410,SB010,2,300
NF420,NF410,2,300
NF420,SA110,2,300
NF420,SB010,2,300
NG010,ND610,2,300
NG010,ND620,2,300
NG010,ND630,2,300
NG040,NH580,2,300
NG040,NH585,2,300
NG050,NG510,2,300
NG090,NG100,2,300
NG100,NG090,2,300
NG130,NG140,2,300
NG140,NG130,2,300
NG150,NG160,2,300
NG160,NG150,2,300
NG170,NG180,2,300
NG180,NG170,2,300
NG180,NG200,2,300
NG190,NG195,2,300
NG190,NG220,2,300
NG190,NG230,2,300
NG190,NG240,2,300
NG190,SI020,2,300
NG195,NG190,2,300
NG195,NG220,2,300
NG195,NG225,2,300
NG195,NG230,2,300
NG195,NG240,2,300
NG195,NG299,2,300
NG195,SI030,2,300
NG200,NG180,2,300
NG200,NG228,2,300
NG220,NG190,2,300
NG220,NG195,2,300
NG220,NG225,2,300
NG220,NG230,2,300
NG220,NG240,2,300
NG220,NG299,2,300
NG225,NG195,2,300
NG225,NG220,2,300
NG225,NG230,2,300
NG225,NG240,2,300
NG225,NG299,2,300
NG228,NG200,2,300
NG230,NG190,2,300
NG230,NG195,2,300
NG230,NG220,2,300
NG230,NG225,2,300
NG230,NG240,2,300
NG230,NG299,2,300
NG230,NH230,2,300
NG230,NH240,2,300
NG240,NG190,2,300
NG240,NG195,2,300
NG240,NG220,2,300
NG240,NG225,2,300
NG240,NG230,2,300
NG240,NG299,2,300
NG240,NH220,2,300
NG240,NH230,2,300
NG240,NH240,2,300
NG299,NG195,2,300
NG299,NG220,2,300
NG299,NG225,2,300
NG299,NG230,2,300
NG299,NG240,2,300
NG299,NH230,2,300
NG299,NH240,2,300
NG310,NG320,2,300
NG310,NG425,2,300
NG310,NG427,2,300
NG320,NG310,2,300
NG320,NG340,2,300
NG320,NG425,2,300
NG320,NG427,2,300
NG320,NG440,2,300
NG330,NG340,2,300
NG330,NG430,2,300
NG330,NG440,2,300
NG340,NG320,2,300
NG340,NG330,2,300
NG340,NG430,2,300
NG340,NG440,2,300
NG350,NG360,2,300
NG350,SI390,2,300
NG350,SI400,2,300
NG350,SI420,2,300
NG350,SI430,2,300
NG360,NG350,2,300
NG360,SI390,2,300
NG360,SI400,2,300
NG370,NG380,2,300
NG380,NG370,2,300
NG400,NG410,2,300
NG400,SH010,2,300
NG410,NG400,2,300
NG410,NG420,2,300
NG410,SH010,2,300
NG420,NG410,2,300
NG420,SB140,2,300
NG420,SB175,2,300
NG420,SH010,2,300
NG425,NG310,2,300
NG425,NG320,2,300
NG425,NG427,2,300
NG427,NG310,2,300
NG427,NG320,2,300
NG427,NG425,2,300
NG430,NG330,2,300
NG430,NG340,2,300
NG430,NG440,2,300
NG440,NG320,2,300
NG440,NG330,2,300
NG440,NG340,2,300
NG440,NG430,2,300
NG450,NG460,2,300
NG455,NG465,2,300
NG460,NG450,2,300
NG465,NG455,2,300
NG465,NG520,2,300
NG465,NG530,2,300
NG510,NG050,2,300
NG520,NG465,2,300
NG520,NG530,2,300
NG530,NG465,2,300
NG530,NG520,2,300
NH010,NH020,2,300
NH020,NH010,2,300
NH030,NH040,2,300
NH040,NH030,2,300
NH050,NH060,2,300
NH060,NH050,2,300
NH070,NH080,2,300
NH080,NH070,2,300
NH090,NH100,2,300
NH100,NH090,2,300
NH140,NH150,2,300
NH150,NH140,2,300
NH160,NH170,2,300
NH170,NH160,2,300
NH180,NI030,2,300
NH180,NI040,2,300
NH180,NI060,2,300
NH180,NI070,2,300
NH190,NH200,2,300
NH190,NI100,2,300
NH190,NI110,2,300
NH200,NH190,2,300
NH200,NI100,2,300
NH200,NI110,2,300
NH200,NI130,2,300
NH210,NH220,2,300
NH220,NG240,2,300
NH220,NH210,2,300
NH230,NG230,2,300
NH230,NG240,2,300
NH230,NG299,2,300
NH230,NH240,2,300
NH230,NH250,2,300
NH240,NG230,2,300
NH240,NG240,2,300
NH240,NG299,2,300
NH240,NH230,2,300
NH240,NH250,2,300
NH240,NH260,2,300
NH250,NH230,2,300
NH250,NH240,2,300
NH250,NH260,2,300
NH260,NH240,2,300
NH260,NH250,2,300
NH270,NH280,2,300
NH280,NH270,2,300
NH290,NH300,2,300
NH300,NH290,2,300
NH320,NH330,2,300
NH330,NH320,2,300
NH340,NH350,2,300
NH350,NH340,2,300
NH360,NH370,2,300
NH370,NH360,2,300
NH380,NH390,2,300
NH390,NH380,2,300
NH400,NH410,2,300
NH410,NH400,2,300
NH420,NH430,2,300
NH430,NH420,2,300
NH440,NH450,2,300
NH440,NH600,2,300
NH440,NH610,2,300
NH440,NH620,2,300
NH450,NH440,2,300
NH450,NH590,2,300
NH450,NH600,2,300
NH450,NH610,2,300
NH500,NH510,2,300
NH510,NH500,2,300
NH520,NH530,2,300
NH530,NH520,2,300
NH540,ND550,2,300
NH540,ND560,2,300
NH540,NH550,2,300
NH550,ND550,2,300
NH550,NH540,2,300
NH560,ND550,2,300
NH560,ND560,2,300
NH560,ND570,2,300
NH560,ND580,2,300
NH560,NH570,2,300
NH570,ND550,2,300
NH570,ND560,2,300
NH570,ND570,2,300
NH570,ND580,2,300
NH570,NH560,2,300
NH580,NG040,2,300
NH580,NH585,2,300
NH585,NG040,2,300
NH585,NH580,2,300
NH590,NH450,2,300
NH590,NH600,2,300
NH600,NH440,2,300
NH600,NH450,2,300
NH600,NH590,2,300
NH610,NH440,2,300
NH610,NH450,2,300
NH610,NH620,2,300
NH620,NH440,2,300
NH620,NH610,2,300
NH620,NH630,2,300
NH620,NH640,2,300
NH630,NH620,2,300
NH630,NH640,2,300
NH640,NH620,2,300
NH640,NH630,2,300
NH650,NH660,2,300
NH660,NH650,2,300
NH670,NC180,2,300
NH670,ND150,2,300
NH670,ND165,2,300
NH670,NH680,2,300
NH680,ND150,2,300
NH680,ND165,2,300
NH680,NH670,2,300
NH900,NH920,2,300
NH900,NH921,2,300
NH920,NH900,2,300
NH920,NH921,2,300
NH921,NH900,2,300
NH921,NH920,2,300
NI010,NI020,2,300
NI020,NI010,2,300
NI020,NI030,2,300
NI020,NJ100,2,300
NI030,NH180,2,300
NI030,NI020,2,300
NI030,NI040,2,300
NI030,NI060,2,300
NI030,NJ100,2,300
NI040,NH180,2,300
NI040,NI030,2,300
NI040,NI060,2,300
NI040,NI070,2,300
NI040,NJ100,2,300
NI060,NH180,2,300
NI060,NI030,2,300
NI060,NI040,2,300
NI060,NI070,2,300
NI060,NI080,2,300
NI070,NH180,2,300
NI070,NI040,2,300
NI070,NI060,2,300
NI070,NI080,2,300
NI070,NI090,2,300
NI080,NI060,2,300
NI080,NI070,2,300
NI080,NI090,2,300
NI090,NI070,2,300
NI090,NI080,2,300
NI100,NH190,2,300
NI100,NH200,2,300
NI100,NI110,2,300
NI110,NH190,2,300
NI110,NH200,2,300
NI110,NI100,2,300
NI110,NI130,2,300
NI130,NH200,2,300
NI130,NI110,2,300
NI130,NI150,2,300
NI130,SI020,2,300
NI150,NI130,2,300
NI150,SI020,2,300
NI160,NI170,2,300
NI170,NI160,2,300
NI180,NI190,2,300
NI190,NI180,2,300
NI270,NI280,2,300
NI270,NI360,2,300
NI270,NI370,2,300
NI280,NI270,2,300
NI280,NI330,2,300
NI280,NI360,2,300
NI280,NI370,2,300
NI290,NI300,2,300
NI290,NJ250,2,300
NI290,NJ260,2,300
NI300,NI290,2,300
NI300,NJ250,2,300
NI300,NJ260,2,300
NI310,NI320,2,300
NI310,NJ290,2,300
NI310,NJ300,2,300
NI310,NJ310,2,300
NI320,NI310,2,300
NI320,NJ290,2,300
NI330,NI280,2,300
NI330,NI340,2,300
NI330,NI360,2,300
NI330,NI370,2,300
NI330,NJ235,2,300
NI340,NI330,2,300
NI340,NI360,2,300
NI340,NI370,2,300
NI340,NJ235,2,300
NI360,NI270,2,300
NI360,NI280,2,300
NI360,NI330,2,300
NI360,NI340,2,300
NI360,NI370,2,300
NI360,NJ235,2,300
NI370,NI270,2,300
NI370,NI280,2,300
NI370,NI330,2,300
NI370,NI340,2,300
NI370,NI360,2,300
NI370,NJ235,2,300
NI905,NI910,2,300
NI905,NI915,2,300
NI905,NI921,2,300
NI905,NJ210,2,300
NI910,NI905,2,300
NI910,NI915,2,300
NI910,NI921,2,300
NI910,NJ210,2,300
NI915,NI905,2,300
NI915,NI910,2,300
NI915,NI921,2,300
NI915,NI925,2,300
NI915,NI930,2,300
NI915,NJ210,2,300
NI921,NI905,2,300
NI921,NI910,2,300
NI921,NI915,2,300
NI921,NI925,2,300
NI921,NI930,2,300
NI921,NJ210,2,300
NI925,NI915,2,300
NI925,NI921,2,300
NI925,NI930,2,300
NI925,NI935,2,300
NI925,NI950,2,300
NI930,NI915,2,300
NI930,NI921,2,300
NI930,NI925,2,300
NI930,NI935,2,300
NI930,NI950,2,300
NI935,NI925,2,300
NI935,NI930,2,300
NI935,NI950,2,300
NI950,NI925,2,300
NI950,NI930,2,300
NI950,NI935,2,300
NJ010,NJ020,2,300
NJ010,NJ030,2,300
NJ020,NJ010,2,300
NJ020,NJ030,2,300
NJ020,NJ040,2,300
NJ020,NJ050,2,300
NJ020,NJ190,2,300
NJ020,NJ195,2,300
NJ030,NJ010,2,300
NJ030,NJ020,2,300
NJ030,NJ040,2,300
NJ030,NJ050,2,300
NJ030,NJ190,2,300
NJ030,NJ195,2,300
NJ040,NJ020,2,300
NJ040,NJ030,2,300
NJ040,NJ050,2,300
NJ040,NJ060,2,300
NJ040,NJ180,2,300
NJ040,NJ190,2,300
NJ040,NJ195,2,300
NJ050,NJ020,2,300
NJ050,NJ030,2,300
NJ050,NJ040,2,300
NJ050,NJ060,2,300
NJ050,NJ180,2,300
NJ050,NJ190,2,300
NJ050,NJ195,2,300
NJ060,NJ040,2,300
NJ060,NJ050,2,300
NJ060,NJ180,2,300
NJ070,NJ080,2,300
NJ070,NJ160,2,300
NJ070,NJ170,2,300
NJ080,NJ070,2,300
NJ080,NJ090,2,300
NJ080,NJ160,2,300
NJ080,NJ170,2,300
NJ090,NJ080,2,300
NJ090,NJ140,2,300
NJ090,NJ150,2,300
NJ090,NJ160,2,300
NJ090,NJ170,2,300
NJ100,NI020,2,300
NJ100,NI030,2,300
NJ100,NI040,2,300
NJ120,NJ130,2,300
NJ130,NJ120,2,300
NJ140,NJ090,2,300
NJ140,NJ150,2,300
NJ150,NJ090,2,300
NJ150,NJ140,2,300
NJ160,NJ070,2,300
NJ160,NJ080,2,300
NJ160,NJ090,2,300
NJ160,NJ170,2,300
NJ170,NJ070,2,300
NJ170,NJ080,2,300
NJ170,NJ090,2,300
NJ170,NJ160,2,300
NJ180,NJ040,2,300
NJ180,NJ050,2,300
NJ180,NJ060,2,300
NJ180,NJ190,2,300
NJ190,NJ020,2,300
NJ190,NJ030,2,300
NJ190,NJ040,2,300
NJ190,NJ050,2,300
NJ190,NJ180,2,300
NJ190,NJ195,2,300
NJ195,NJ020,2,300
NJ195,NJ030,2,300
NJ195,NJ040,2,300
NJ195,NJ050,2,300
NJ195,NJ190,2,300
NJ210,NI905,2,300
NJ210,NI910,2,300
NJ210,NI915,2,300
NJ210,NI921,2,300
NJ220,NJ230,2,300
NJ230,NJ220,2,300
NJ235,NI330,2,300
NJ235,NI340,2,300
NJ235,NI360,2,300
NJ235,NI370,2,300
NJ235,NJ240,2,300
NJ240,NJ235,2,300
NJ250,NI290,2,300
NJ250,NI300,2,300
NJ250,NJ260,2,300
NJ260,NI290,2,300
NJ260,NI300,2,300
NJ260,NJ250,2,300
NJ270,NJ280,2,300
NJ280,NJ270,2,300
NJ290,NI310,2,300
NJ290,NI320,2,300
NJ300,NI310,2,300
NJ300,NJ310,2,300
NJ300,NJ320,2,300
NJ310,NI310,2,300
NJ310,NJ300,2,300
NJ310,NJ320,2,300
NJ310,NJ330,2,300
NJ320,NJ300,2,300
NJ320,NJ310,2,300
NJ320,NJ330,2,300
NJ320,NJ335,2,300
NJ320,NJ340,2,300
NJ330,NJ310,2,300
NJ330,NJ320,2,300
NJ330,NJ335,2,300
NJ330,NJ340,2,300
NJ335,NJ320,2,300
NJ335,NJ330,2,300
NJ335,NJ340,2,300
NJ335,NJ350,2,300
NJ340,NJ320,2,300
NJ340,NJ330,2,300
NJ340,NJ335,2,300
NJ340,NJ350,2,300
NJ350,NJ335,2,300
NJ350,NJ340,2,300
NJ355,NJ360,2,300
NJ355,NJ440,2,300
NJ355,NJ460,2,300
NJ355,NJ475,2,300
NJ360,NJ355,2,300
NJ360,NJ440,2,300
NJ360,NJ460,2,300
NJ370,NJ430,2,300
NJ380,NJ430,2,300
NJ390,NJ420,2,300
NJ420,NJ390,2,300
NJ430,NJ370,2,300
NJ430,NJ380,2,300
NJ440,NJ355,2,300
NJ440,NJ360,2,300
NJ440,NJ460,2,300
NJ440,NJ490,2,300
NJ460,NJ355,2,300
NJ460,NJ360,2,300
NJ460,NJ440,2,300
NJ460,NJ475,2,300
NJ475,NJ355,2,300
NJ475,NJ460,2,300
NJ480,NJ490,2,300
NJ490,NJ440,2,300
NJ490,NJ480,2,300
NJ500,NJ510,2,300
NJ510,NJ500,2,300
RA010,RA020,2,300
RA020,RA010,2,300
RA020,RA950,2,300
RA030,RA910,2,300
RA040,RA050,2,300
RA040,RA220,2,300
RA040,RA230,2,300
RA040,RA910,2,300
RA050,RA040,2,300
RA050,RA060,2,300
RA050,RA220,2,300
RA050,RA230,2,300
RA050,RA240,2,300
RA060,RA050,2,300
RA060,RA210,2,300
RA060,RA240,2,300
RA070,RA080,2,300
RA070,RA210,2,300
RA080,AG600,2,300
RA080,AG610,2,300
RA080,RA070,2,300
RA080,RA090,2,300
RA080,RA210,2,300
RA090,AG600,2,300
RA090,AG610,2,300
RA090,RA080,2,300
RA090,RA100,2,300
RA100,AG600,2,300
RA100,AG610,2,300
RA100,RA090,2,300
RA110,RA120,2,300
RA110,RA130,2,300
RA120,RA110,2,300
RA120,RA130,2,300
RA130,AG520,2,300
RA130,AG525,2,300
RA130,RA110,2,300
RA130,RA120,2,300
RA130,RA140,2,300
RA140,AG520,2,300
RA140,AG525,2,300
RA140,RA130,2,300
RA150,AG520,2,300
RA150,AG525,2,300
RA150,RA160,2,300
RA160,RA150,2,300
RA160,RA170,2,300
RA170,RA160,2,300
RA180,RA200,2,300
RA180,RC010,2,300
RA190,AH010,2,300
RA190,RA200,2,300
RA190,RC010,2,300
RA190,RF010,2,300
RA200,RA180,2,300
RA200,RA190,2,300
RA200,RC010,2,300
RA210,RA060,2,300
RA210,RA070,2,300
RA210,RA080,2,300
RA210,RA240,2,300
RA220,RA040,2,300
RA220,RA050,2,300
RA220,RA230,2,300
RA220,RA250,2,300
RA220,RA260,2,300
RA220,RA270,2,300
RA220,RA280,2,300
RA230,RA040,2,300
RA230,RA050,2,300
RA230,RA220,2,300
RA230,RA250,2,300
RA230,RA260,2,300
RA230,RA270,2,300
RA230,RA280,2,300
RA240,RA050,2,300
RA240,RA060,2,300
RA240,RA210,2,300
RA240,RA260,2,300
RA250,RA220,2,300
RA250,RA230,2,300
RA250,RA260,2,300
RA250,RA270,2,300
RA250,RA280,2,300
RA250,RA290,2,300
RA260,RA220,2,300
RA260,RA230,2,300
RA260,RA240,2,300
RA260,RA250,2,300
RA260,RA270,2,300
RA260,RA280,2,300
RA260,RA290,2,300
RA260,RA300,2,300
RA270,RA220,2,300
RA270,RA230,2,300
RA270,RA250,2,300
RA270,RA260,2,300
RA270,RA280,2,300
RA270,RA290,2,300
RA270,RA300,2,300
RA280,RA220,2,300
RA280,RA230,2,300
RA280,RA250,2,300
RA280,RA260,2,300
RA280,RA270,2,300
RA280,RA290,2,300
RA280,RA300,2,300
RA280,RA310,2,300
RA290,RA250,2,300
RA290,RA260,2,300
RA290,RA270,2,300
RA290,RA280,2,300
RA290,RA300,2,300
RA290,RA310,2,300
RA290,RA320,2,300
RA300,RA260,2,300
RA300,RA270,2,300
RA300,RA280,2,300
RA300,RA290,2,300
RA300,RA310,2,300
RA300,RA320,2,300
RA310,RA280,2,300
RA310,RA290,2,300
RA310,RA300,2,300
RA310,RA320,2,300
RA320,RA290,2,300
RA320,RA300,2,300
RA320,RA310,2,300
RA415,RA425,2,300
RA415,RA445,2,300
RA420,RA430,2,300
RA425,RA415,2,300
RA425,RA440,2,300
RA425,RA445,2,300
RA425,RA450,2,300
RA430,RA420,2,300
RA440,RA425,2,300
RA440,RA450,2,300
RA445,RA415,2,300
RA445,RA425,2,300
RA445,RA450,2,300
RA450,RA425,2,300
RA450,RA440,2,300
RA450,RA445,2,300
RA500,RA510,2,300
RA510,RA500,2,300
RA900,RA905,2,300
RA900,RA915,2,300
RA900,RA920,2,300
RA900,RA925,2,300
RA900,RA940,2,300
RA900,RA945,2,300
RA900,RA950,2,300
RA905,RA900,2,300
RA905,RA915,2,300
RA905,RA920,2,300
RA905,RA925,2,300
RA905,RA940,2,300
RA905,RA945,2,300
RA905,RA950,2,300
RA910,RA030,2,300
RA910,RA040,2,300
RA915,RA900,2,300
RA915,RA905,2,300
RA915,RA920,2,300
RA915,RA925,2,300
RA915,RA940,2,300
RA915,RA945,2,300
RA915,RA950,2,300
RA920,RA900,2,300
RA920,RA905,2,300
RA920,RA915,2,300
RA920,RA925,2,300
RA920,RA940,2,300
RA920,RA945,2,300
RA920,RA950,2,300
RA925,RA900,2,300
RA925,RA905,2,300
RA925,RA915,2,300
RA925,RA920,2,300
RA925,RA940,2,300
RA925,RA945,2,300
RA940,RA900,2,300
RA940,RA905,2,300
RA940,RA915,2,300
RA940,RA920,2,300
RA940,RA925,2,300
RA940,RA945,2,300
RA940,RA950,2,300
RA945,RA900,2,300
RA945,RA905,2,300
RA945,RA915,2,300
RA945,RA920,2,300
RA945,RA925,2,300
RA945,RA940,2,300
RA945,RA950,2,300
RA950,RA020,2,300
RA950,RA900,2,300
RA950,RA905,2,300
RA950,RA915,2,300
RA950,RA920,2,300
RA950,RA940,2,300
RA950,RA945,2,300
RA955,RA960,2,300
RA955,RA965,2,300
RA955,RA970,2,300
RA960,RA955,2,300
RA965,RA955,2,300
RA965,RA970,2,300
RA970,RA955,2,300
RA970,RA965,2,300
RB070,RB075,2,300
RB075,RB070,2,300
RB080,RB085,2,300
RB080,RB086,2,300
RB085,RB080,2,300
RB085,RB086,2,300
RB085,RB090,2,300
RB085,RB100,2,300
RB086,RB080,2,300
RB086,RB085,2,300
RB086,RB090,2,300
RB086,RB100,2,300
RB090,RB085,2,300
RB090,RB086,2,300
RB090,RB100,2,300
RB100,RB085,2,300
RB100,RB086,2,300
RB100,RB090,2,300
RB110,RB120,2,300
RB120,RB110,2,300
RB130,RB140,2,300
RB130,RB160,2,300
RB140,RB130,2,300
RB150,RB160,2,300
RB160,RB130,2,300
RB160,RB150,2,300
RB170,RB190,2,300
RB190,RB170,2,300
RB190,RB200,2,300
RB200,RB190,2,300
RB210,RB220,2,300
RB220,RB210,2,300
RB220,RB230,2,300
RB230,RB220,2,300
RB230,RB240,2,300
RB240,RB230,2,300
RB250,RB260,2,300
RB250,RB270,2,300
RB250,RB280,2,300
RB250,RC100,2,300
RB260,RB250,2,300
RB260,RB270,2,300
RB260,RB280,2,300
RB260,RC100,2,300
RB270,RB250,2,300
RB270,RB260,2,300
RB270,RB280,2,300
RB270,RB290,2,300
RB270,RB300,2,300
RB280,RB250,2,300
RB280,RB260,2,300
RB280,RB270,2,300
RB280,RB290,2,300
RB280,RB300,2,300
RB290,RB270,2,300
RB290,RB280,2,300
RB290,RB300,2,300
RB290,RB310,2,300
RB290,RB320,2,300
RB290,RB340,2,300
RB300,RB270,2,300
RB300,RB280,2,300
RB300,RB290,2,300
RB300,RB310,2,300
RB300,RB320,2,300
RB300,RB330,2,300
RB300,RB340,2,300
RB310,RB290,2,300
RB310,RB300,2,300
RB310,RB320,2,300
RB310,RB330,2,300
RB310,RB340,2,300
RB320,RB290,2,300
RB320,RB300,2,300
RB320,RB310,2,300
RB320,RB330,2,300
RB320,RB340,2,300
RB330,RB300,2,300
RB330,RB310,2,300
RB330,RB320,2,300
RB330,RB340,2,300
RB340,RB290,2,300
RB340,RB300,2,300
RB340,RB310,2,300
RB340,RB320,2,300
RB340,RB330,2,300
RB350,RB400,2,300
RB370,RB380,2,300
RB370,RB390,2,300
RB370,RB400,2,300
RB380,RB370,2,300
RB380,RB390,2,300
RB380,RB400,2,300
RB390,RB370,2,300
RB390,RB380,2,300
RB390,RB400,2,300
RB400,RB350,2,300
RB400,RB370,2,300
RB400,RB380,2,300
RB400,RB390,2,300
RB410,RB420,2,300
RB420,RB410,2,300
RB440,RB450,2,300
RB450,RB440,2,300
RB481,RB482,2,300
RB481,RB491,2,300
RB481,RB492,2,300
RB482,RB481,2,300
RB482,RB491,2,300
RB482,RB492,2,300
RB491,RB481,2,300
RB491,RB482,2,300
RB491,RB492,2,300
RB492,RB481,2,300
RB492,RB482,2,300
RB492,RB491,2,300
RC010,RA180,2,300
RC010,RA190,2,300
RC010,RA200,2,300
RC020,RC030,2,300
RC030,RC020,2,300
RC040,RC050,2,300
RC045,RC440,2,300
RC045,RC450,2,300
RC045,RC460,2,300
RC045,RC470,2,300
RC050,RC040,2,300
RC060,RC420,2,300
RC080,RC090,2,300
RC090,RC080,2,300
RC100,RB250,2,300
RC100,RB260,2,300
RC100,RC370,2,300
RC350,RC390,2,300
RC370,RC100,2,300
RC390,RC350,2,300
RC420,RC060,2,300
RC440,RC045,2,300
RC440,RC450,2,300
RC440,RC460,2,300
RC440,RC470,2,300
RC450,RC045,2,300
RC450,RC440,2,300
RC450,RC460,2,300
RC460,RC045,2,300
RC460,RC440,2,300
RC460,RC450,2,300
RC460,RC470,2,300
RC470,RC045,2,300
RC470,RC440,2,300
RC470,RC460,2,300
RC480,RC490,2,300
RC490,RC480,2,300
RC500,RD440,2,300
RC510,RC520,2,300
RC510,RD450,2,300
RC520,RC510,2,300
RC540,RC550,2,300
RC550,RC540,2,300
RC560,RC570,2,300
RC570,RC560,2,300
RC580,RC590,2,300
RC590,RC580,2,300
RC600,RC610,2,300
RC610,RC600,2,300
RC620,RC630,2,300
RC630,RC620,2,300
RC630,RC640,2,300
RC630,RC650,2,300
RC640,RC630,2,300
RC640,RC650,2,300
RC650,RC630,2,300
RC650,RC640,2,300
RC660,RC670,2,300
RC660,RF490,2,300
RC660,RF500,2,300
RC670,RC660,2,300
RC670,RF490,2,300
RC670,RF500,2,300
RC680,RF495,2,300
RC700,RC710,2,300
RC700,RD570,2,300
RC710,RC700,2,300
RC710,RD330,2,300
RC710,RD570,2,300
RC710,RF495,2,300
RC900,RC905,2,300
RC900,RC910,2,300
RC900,RC915,2,300
RC900,RC920,2,300
RC900,RC925,2,300
RC905,RC900,2,300
RC905,RC910,2,300
RC905,RC915,2,300
RC905,RC920,2,300
RC905,RC925,2,300
RC910,RC900,2,300
RC910,RC905,2,300
RC910,RC915,2,300
RC915,RC900,2,300
RC915,RC905,2,300
RC915,RC910,2,300
RC915,RC920,2,300
RC915,RC925,2,300
RC920,RC900,2,300
RC920,RC905,2,300
RC920,RC915,2,300
RC920,RC925,2,300
RC925,RC900,2,300
RC925,RC905,2,300
RC925,RC915,2,300
RC925,RC920,2,300
RD010,RD020,2,300
RD020,RD010,2,300
RD030,RD040,2,300
RD040,RD030,2,300
RD050,RD060,2,300
RD050,RD070,2,300
RD060,RD050,2,300
RD060,RD070,2,300
RD070,RD050,2,300
RD070,RD060,2,300
RD075,RD080,2,300
RD080,RD075,2,300
RD130,RD140,2,300
RD140,RD130,2,300
RD150,RD160,2,300
RD150,RD470,2,300
RD160,RD150,2,300
RD160,RD470,2,300
RD170,RD180,2,300
RD170,RD460,2,300
RD180,RD170,2,300
RD180,RD460,2,300
RD190,RD200,2,300
RD200,RD190,2,300
RD210,RD220,2,300
RD220,RD210,2,300
RD220,RD350,2,300
RD220,RD540,2,300
RD230,RD240,2,300
RD230,RD350,2,300
RD230,RD355,2,300
RD230,RD540,2,300
RD230,RD550,2,300
RD240,RD230,2,300
RD240,RD260,2,300
RD240,RD350,2,300
RD240,RD355,2,300
RD240,RD540,2,300
RD240,RD550,2,300
RD250,RD255,2,300
RD250,RD260,2,300
RD255,RD250,2,300
RD255,RD265,2,300
RD260,RD240,2,300
RD260,RD250,2,300
RD260,RD355,2,300
RD265,RD255,2,300
RD270,RD280,2,300
RD270,RD290,2,300
RD270,RD300,2,300
RD280,RD270,2,300
RD280,RD290,2,300
RD280,RD300,2,300
